200 3999
11 79 71
84 142 90
4 180 87
117 166 45
76 96 55
31 69 44
93 123 12
102 115 8
46 110 75
191 199 29
28 59 88
27 155 54
24 117 8
132 174 42
73 153 22
35 146 5
158 171 30
75 108 13
45 103 70
89 156 83
78 125 73
129 138 53
28 43 79
154 168 33
36 48 80
105 140 11
15 199 44
141 155 66
8 178 48
29 86 78
95 194 45
116 137 85
20 163 67
29 105 74
145 195 30
48 120 52
146 149 18
46 73 73
130 135 78
154 176 60
96 180 20
107 156 38
45 80 52
4 110 62
8 182 82
10 171 39
138 157 98
4 117 55
61 106 16
43 83 90
70 186 13
52 105 57
111 184 84
23 38 12
0 168 3
63 170 7
147 170 3
6 75 95
3 73 18
174 194 49
59 169 10
72 95 34
21 198 60
97 128 32
15 49 69
112 190 73
22 68 73
41 128 47
26 161 44
44 125 38
63 167 79
42 103 42
74 173 36
9 126 3
98 196 54
157 179 37
22 100 48
95 145 55
45 65 22
135 173 21
182 197 100
50 118 57
9 48 83
26 110 33
39 94 16
53 156 27
85 139 1
35 91 16
46 171 31
14 52 12
49 140 68
76 83 70
67 131 38
62 129 22
22 160 34
37 182 6
37 45 88
122 197 22
27 162 40
33 71 88
117 195 85
14 92 32
81 90 84
89 131 62
38 83 85
112 162 66
14 128 99
174 183 5
131 144 46
70 114 17
87 96 16
15 67 52
123 186 48
52 86 44
76 138 78
0 109 70
60 124 5
124 174 40
107 146 31
24 184 52
43 140 33
45 158 6
40 50 67
79 196 57
129 159 58
131 166 94
33 135 56
26 163 70
1 120 82
147 173 8
16 170 24
79 153 78
68 192 40
131 170 10
26 97 50
140 143 31
128 167 44
156 198 76
13 72 41
28 106 25
65 112 8
52 61 39
15 182 55
50 114 10
61 127 8
124 157 51
21 139 20
55 79 66
0 106 99
67 199 68
71 132 18
126 173 27
5 71 10
30 42 35
75 126 4
42 197 51
1 56 65
88 95 6
84 152 96
60 141 69
27 149 53
42 178 19
97 144 22
55 142 71
107 166 80
160 193 9
81 129 18
45 75 54
57 111 82
107 120 68
5 102 48
18 181 30
107 140 79
57 110 84
99 135 57
29 194 7
9 187 42
10 150 64
25 134 45
38 91 63
50 86 60
62 75 58
76 104 4
44 192 57
1 10 93
118 190 42
3 127 8
33 123 72
16 107 61
122 133 7
19 114 68
1 109 24
130 176 25
55 108 100
14 81 50
4 197 99
67 103 30
37 192 8
101 148 3
24 94 11
183 184 31
19 34 49
153 162 12
161 170 82
38 61 85
0 35 65
51 131 1
18 43 78
84 165 12
133 177 18
120 192 43
127 179 14
49 162 56
110 130 98
13 25 86
79 80 75
107 108 24
177 197 55
93 138 83
121 184 66
48 153 16
6 47 97
69 173 48
134 150 60
96 183 29
79 189 30
92 189 51
37 44 98
7 166 94
20 78 20
141 149 29
108 177 3
182 193 54
5 140 55
65 181 22
11 199 34
91 105 4
51 64 21
53 132 31
120 132 25
88 104 66
7 169 17
77 137 50
33 163 11
84 139 58
50 151 56
57 58 64
163 182 53
50 76 5
72 173 91
46 156 62
5 69 60
33 87 65
112 166 31
128 137 100
105 194 58
63 153 79
141 150 21
93 105 5
184 189 27
58 96 65
44 162 72
23 105 87
0 37 73
45 136 50
51 132 67
17 150 38
72 100 7
5 185 11
94 199 34
149 196 14
96 199 5
102 120 8
80 87 64
56 119 44
133 164 22
69 174 6
103 138 44
130 151 86
40 66 81
45 177 84
56 73 65
135 163 8
105 149 75
69 194 83
29 102 76
33 99 52
105 189 38
2 87 64
124 153 86
20 53 38
17 153 52
28 73 28
43 101 94
13 43 30
9 35 100
49 189 17
5 115 23
92 140 8
35 53 41
122 138 78
62 196 57
9 147 22
137 162 40
47 140 86
53 96 46
19 119 3
55 106 82
30 184 49
31 34 20
69 148 26
28 196 52
136 189 44
79 124 68
49 87 22
38 149 98
62 151 99
115 139 52
41 98 36
75 172 3
5 108 10
21 89 55
59 180 48
119 182 7
62 113 60
43 97 47
66 84 84
26 43 19
7 144 97
3 21 8
4 72 37
70 132 42
71 113 35
85 163 12
47 191 29
98 157 77
9 170 31
99 167 75
0 27 67
1 83 62
122 146 27
3 103 60
97 174 13
156 160 26
22 187 41
18 164 46
109 141 77
55 113 46
16 83 19
2 3 96
113 125 27
17 122 22
125 161 46
167 172 5
117 162 84
66 71 46
101 164 24
90 195 69
21 23 96
46 105 23
62 134 19
90 94 62
34 112 44
56 156 77
39 93 9
133 148 84
27 179 70
15 179 26
57 125 45
60 193 60
124 185 55
65 158 69
68 96 24
53 183 99
134 177 25
81 106 21
21 151 51
92 168 72
171 190 59
45 191 10
93 157 29
8 46 33
31 130 99
29 143 70
79 171 96
140 163 71
44 50 73
59 70 8
1 30 15
128 171 27
83 150 25
122 148 12
129 174 90
11 50 57
0 84 46
148 174 52
99 117 48
138 146 83
28 45 100
72 114 77
113 192 19
36 96 59
86 99 50
92 148 71
54 71 70
77 196 65
87 195 80
35 139 5
26 92 15
62 86 28
94 151 91
8 198 73
99 176 83
16 123 57
7 88 61
0 88 59
73 99 32
80 159 13
13 22 54
51 141 34
16 85 31
115 180 45
85 188 19
19 69 8
66 169 16
9 67 97
4 15 80
7 129 53
4 121 78
2 58 69
44 61 4
137 147 79
144 191 65
128 129 18
92 190 52
2 162 41
167 176 88
17 52 83
114 156 88
19 41 94
42 195 17
75 158 73
11 127 56
5 174 6
148 149 75
118 156 84
2 69 33
122 132 12
38 72 88
91 146 37
42 62 92
66 125 40
111 166 59
29 30 61
32 189 39
38 187 91
90 173 27
37 38 34
21 125 96
93 149 79
46 75 66
18 69 56
105 168 2
23 140 44
114 121 90
152 165 39
103 115 19
53 138 79
68 108 1
1 50 78
61 72 3
44 111 5
62 148 82
14 143 67
153 164 87
58 153 29
75 164 70
2 112 80
40 42 6
1 85 96
88 116 30
168 179 43
112 159 87
9 62 78
1 118 28
147 189 95
182 186 9
5 137 50
0 5 91
19 110 8
91 177 48
43 50 94
151 163 74
116 167 52
74 156 57
101 113 20
29 95 65
16 52 100
19 33 55
58 143 84
130 166 29
50 84 80
90 146 56
188 196 29
31 79 14
153 169 94
19 77 23
149 195 33
131 158 38
77 139 28
176 185 74
13 90 15
159 177 23
107 179 52
20 172 66
119 130 46
97 169 23
39 192 15
90 135 16
9 140 92
7 174 6
10 99 44
17 118 18
30 145 46
31 43 98
77 91 75
37 39 57
13 134 58
10 73 72
6 97 87
11 22 32
149 177 50
120 182 50
37 71 38
80 110 40
32 142 63
85 138 12
24 153 30
51 190 90
18 170 21
1 180 28
123 128 88
168 199 35
82 130 33
138 183 58
38 135 74
59 159 69
3 28 14
72 187 93
27 112 87
132 147 81
67 139 42
43 179 62
102 163 96
21 48 61
73 152 87
129 133 18
163 171 37
50 135 73
18 197 60
9 121 80
49 108 13
31 194 6
28 164 5
107 192 34
35 148 20
51 126 54
5 175 92
24 75 43
125 153 15
7 94 66
5 36 67
17 50 71
37 76 55
33 167 12
64 71 27
109 179 39
13 168 8
21 169 2
59 184 83
58 188 99
93 140 82
63 120 6
136 167 28
139 171 62
64 194 35
194 196 29
109 180 16
60 172 35
75 101 19
13 113 64
5 167 17
25 135 72
120 152 91
156 158 4
46 133 24
107 131 80
32 77 25
64 128 1
51 120 70
37 62 2
58 198 83
57 188 67
8 177 14
7 80 15
91 198 87
120 180 42
4 130 67
45 172 71
15 18 77
49 198 76
36 149 48
29 189 50
110 161 60
163 164 66
6 41 100
49 179 49
112 164 5
125 170 45
17 175 53
169 170 66
94 196 78
40 63 30
80 107 92
51 184 30
79 128 37
87 106 98
45 74 60
6 22 1
12 95 76
87 172 14
41 62 94
78 171 48
23 53 76
61 124 21
53 67 53
24 141 65
107 174 82
75 110 38
7 121 74
115 157 5
41 107 54
32 145 83
7 159 81
145 197 53
21 52 57
32 118 19
53 90 19
36 47 25
156 166 94
44 77 85
81 110 24
119 190 96
166 176 29
5 131 99
31 44 65
129 177 27
48 144 14
138 196 49
1 46 46
23 24 55
23 96 76
21 33 21
12 37 92
26 198 82
152 196 65
151 192 30
103 173 27
151 185 21
37 199 99
61 149 39
73 98 45
28 95 76
150 188 84
59 160 10
53 185 3
5 27 80
8 72 92
74 87 25
31 121 63
139 147 92
19 37 55
75 131 14
34 68 15
12 56 36
57 103 28
147 163 14
134 170 41
49 186 10
94 135 94
25 137 67
0 128 96
7 58 12
116 189 15
110 184 13
18 195 87
70 154 63
163 165 89
107 134 12
111 112 25
39 125 78
9 115 69
146 182 34
90 158 61
2 12 95
10 26 86
62 108 23
16 36 78
133 152 70
96 157 70
23 178 38
142 157 99
74 187 42
77 126 75
103 199 45
69 72 80
38 86 95
42 86 50
60 198 38
146 172 50
46 83 41
113 157 31
20 147 74
8 159 5
20 31 19
36 106 25
53 189 55
116 150 75
23 137 17
0 170 89
110 183 36
68 195 8
5 31 3
92 114 41
117 134 61
10 140 22
29 173 12
55 84 13
6 134 67
131 141 1
91 116 81
46 130 47
143 183 99
168 174 81
178 192 1
11 111 44
56 158 70
20 48 15
23 30 53
22 77 96
8 98 45
45 98 84
139 148 2
86 141 87
67 165 47
6 117 5
131 196 7
38 157 90
47 53 34
15 135 98
59 64 46
61 167 70
64 130 87
8 82 35
40 161 84
16 66 27
32 35 33
79 97 50
135 159 16
4 40 96
77 145 80
20 138 87
10 14 1
99 137 89
69 140 26
60 134 63
71 104 35
146 163 90
38 48 76
67 188 100
98 193 27
115 163 86
125 168 91
2 55 27
15 156 67
101 128 29
0 193 53
44 83 13
8 134 67
29 130 48
65 71 84
37 181 87
46 180 28
159 193 43
58 136 93
2 118 30
23 154 35
32 155 75
25 110 35
23 152 98
56 121 25
56 184 1
129 192 92
51 92 94
155 182 29
33 126 76
131 171 53
9 73 70
26 177 1
37 151 39
83 192 40
14 85 19
42 75 31
73 94 91
26 32 100
114 169 89
174 179 77
51 140 43
20 87 95
163 169 78
74 103 92
33 36 60
42 100 73
107 190 25
66 174 25
78 83 42
21 129 90
121 149 21
50 91 35
59 166 51
24 143 12
10 58 35
32 66 40
1 29 48
39 56 35
45 161 90
1 86 32
39 199 72
22 94 65
71 93 83
111 125 39
183 188 62
38 150 81
9 167 62
26 183 27
78 146 81
40 61 90
117 131 80
64 178 24
108 137 2
97 154 29
19 113 10
48 95 4
145 173 6
50 128 46
83 188 32
55 198 11
72 151 23
47 156 40
93 129 25
60 89 54
71 155 50
95 156 80
52 135 51
114 151 12
48 194 24
5 81 18
6 188 83
61 176 78
112 128 64
113 147 53
49 64 76
4 50 75
127 163 20
4 135 47
108 113 28
25 149 39
130 158 100
87 101 37
55 177 42
13 56 91
4 166 75
24 40 45
3 185 94
160 162 76
52 67 78
58 172 5
109 193 45
33 160 34
68 71 93
125 193 35
112 198 7
113 156 74
140 160 21
10 151 53
121 172 44
20 36 24
128 143 34
93 124 42
0 152 62
33 57 94
117 130 98
27 90 73
87 145 5
26 175 45
80 160 1
110 145 78
77 180 21
133 162 49
62 192 62
20 75 72
49 86 36
44 113 8
67 152 46
20 76 36
50 111 34
152 163 66
185 193 15
128 198 78
95 105 41
112 161 13
88 166 29
140 168 10
116 127 51
3 166 62
27 145 61
33 122 86
108 166 9
20 77 71
14 196 59
78 187 25
78 186 61
86 178 19
26 123 44
109 129 42
34 174 29
28 151 31
40 59 67
24 135 10
43 93 90
43 130 47
61 90 75
9 149 2
112 131 67
140 141 72
102 123 86
69 136 24
62 76 63
13 133 21
57 91 90
90 160 36
5 113 1
33 116 98
57 191 63
4 60 18
14 161 53
138 147 31
141 158 58
40 145 10
86 197 67
118 135 6
73 87 91
29 52 63
93 95 73
127 131 43
25 83 28
59 97 24
47 64 73
17 37 90
43 57 68
1 19 99
44 93 43
28 31 17
57 150 18
44 112 53
84 159 54
118 168 59
13 153 50
91 168 100
22 125 97
71 74 56
180 181 45
7 61 72
35 131 45
91 103 83
107 171 44
39 68 1
120 131 61
14 66 96
23 193 88
0 31 4
92 141 54
40 92 50
14 49 7
43 188 28
25 68 90
19 72 2
95 131 67
104 128 92
118 128 67
116 121 51
13 178 79
86 195 79
82 142 41
121 174 99
74 96 71
172 181 32
28 41 10
12 84 25
31 174 48
136 181 21
8 32 53
19 73 38
84 153 48
28 52 27
121 197 59
53 105 5
87 174 18
26 167 23
85 199 92
7 15 52
58 184 76
1 114 72
64 120 89
105 114 3
57 90 8
14 64 76
87 137 21
166 180 90
80 135 71
44 92 36
130 155 91
31 112 13
16 69 53
61 111 57
74 140 94
160 191 36
32 90 66
108 152 20
4 56 38
53 121 62
129 156 72
129 153 32
62 110 4
5 40 49
77 87 32
149 163 32
42 132 40
34 133 78
85 105 32
9 174 53
112 119 55
100 173 23
66 160 82
109 178 95
85 141 39
5 82 25
4 123 90
13 172 55
122 141 78
21 161 57
59 80 72
67 169 23
25 48 27
150 155 54
112 140 91
79 101 43
70 190 45
133 171 80
85 170 27
101 140 57
84 132 66
77 123 15
104 195 92
21 40 49
119 195 62
126 143 56
58 150 80
129 183 47
163 173 55
90 175 69
21 165 60
5 19 56
2 111 19
117 176 51
127 180 52
2 172 63
37 147 44
98 99 98
142 180 37
188 195 54
8 80 74
26 88 38
107 194 26
118 178 42
174 193 62
135 141 28
51 198 25
25 30 68
6 159 47
76 110 37
14 47 61
29 156 82
121 136 82
73 165 25
35 154 65
22 50 90
9 172 81
74 154 42
134 137 48
123 144 90
132 194 75
25 28 98
99 187 50
46 172 16
69 170 6
96 174 97
103 166 51
3 158 95
10 113 21
54 130 92
94 131 45
4 126 36
53 128 26
37 99 98
78 136 12
19 149 86
127 144 50
61 62 62
106 109 74
7 188 36
65 105 12
138 172 24
111 134 59
5 57 50
157 183 24
12 67 84
43 118 57
91 186 81
41 199 79
26 27 25
108 198 98
31 197 35
10 92 68
35 116 44
142 152 3
61 156 54
121 187 57
115 135 64
7 139 97
83 134 72
48 84 89
32 165 46
123 135 73
52 89 31
12 89 45
140 155 80
15 154 33
86 170 50
184 195 14
185 194 77
17 70 87
79 191 14
86 117 15
32 110 47
110 190 91
70 143 56
75 111 62
28 177 19
34 53 98
61 67 74
91 97 1
10 68 62
35 193 4
105 184 67
4 67 55
32 161 100
6 78 38
17 114 29
78 115 96
17 185 97
107 187 17
168 193 90
11 179 42
114 115 34
14 154 22
54 117 8
43 187 64
9 92 83
52 190 63
71 188 91
80 154 35
46 103 75
11 59 58
19 66 50
101 154 46
138 163 54
145 169 95
45 134 50
40 84 40
37 66 73
102 113 20
69 89 33
69 97 88
38 97 61
18 58 47
50 190 45
1 188 14
118 119 94
61 70 5
41 115 93
105 186 62
187 189 71
60 196 2
97 115 86
57 130 79
70 98 82
143 187 83
19 88 43
66 87 32
55 176 67
141 179 52
136 146 54
24 193 95
74 80 22
58 116 74
11 40 15
137 179 24
99 118 97
10 76 60
41 184 23
69 149 77
58 179 78
55 70 60
27 159 21
153 157 40
31 71 64
49 68 10
96 117 43
129 176 53
51 158 9
26 58 83
52 170 30
91 191 26
22 55 10
95 175 74
89 139 82
122 143 51
104 158 35
148 199 61
19 197 28
143 184 59
181 198 75
152 178 40
38 152 84
76 124 80
14 17 59
120 141 12
91 120 38
28 70 96
52 188 69
19 192 92
92 100 42
53 198 45
52 185 63
50 68 67
72 179 97
81 84 95
16 64 32
37 143 86
30 146 90
65 80 19
109 172 64
35 77 91
45 83 55
63 112 66
153 168 84
83 84 20
55 88 83
184 199 86
97 110 98
73 114 1
4 24 61
32 195 96
39 110 73
26 94 97
5 192 46
2 122 99
15 20 94
120 167 13
20 74 8
14 105 93
39 74 77
92 130 60
68 137 95
136 148 55
144 177 59
61 113 69
68 176 89
87 169 23
64 134 8
37 94 50
49 163 27
47 113 57
133 155 30
73 141 55
58 95 1
44 54 40
0 56 31
3 56 92
104 159 57
20 88 52
77 93 63
64 116 24
0 14 77
41 54 31
76 93 72
25 85 12
63 151 34
23 173 75
47 48 42
57 62 60
13 41 96
77 166 45
76 192 31
18 175 46
74 94 98
28 104 42
37 184 68
83 193 60
0 74 77
12 102 47
56 167 11
15 28 94
19 140 27
3 85 30
6 123 29
99 112 2
8 115 80
79 118 26
7 102 44
111 180 9
44 161 83
119 196 6
43 126 1
16 22 80
137 167 5
84 122 74
43 184 66
61 79 76
49 144 7
34 173 18
44 53 96
30 148 93
34 116 54
123 133 80
20 102 7
186 195 87
2 116 87
63 194 7
74 151 23
120 183 65
22 43 28
122 171 77
6 182 78
99 134 46
18 125 96
118 132 34
69 167 18
128 183 71
63 136 23
3 67 71
123 176 93
5 166 89
122 144 48
145 152 100
76 117 100
17 75 12
111 163 18
88 193 43
115 174 10
40 94 34
19 71 31
89 176 1
24 115 30
19 194 62
64 136 5
56 199 16
118 140 95
75 80 36
158 161 3
62 190 66
62 105 70
54 180 33
90 157 78
4 169 6
8 124 70
2 158 51
21 170 100
96 150 82
79 158 80
118 183 26
4 191 41
9 109 78
82 147 28
126 158 13
6 186 81
122 199 84
115 153 46
93 158 29
83 87 58
72 77 77
98 145 39
19 42 90
40 76 6
72 160 49
148 170 59
60 132 19
149 183 41
130 147 3
31 109 52
98 103 51
24 88 8
129 188 55
56 117 94
91 125 28
136 188 12
47 199 29
47 182 85
36 121 56
27 193 85
34 147 51
76 149 64
28 39 44
126 136 20
36 73 74
131 151 5
53 153 45
80 143 34
174 185 38
112 174 86
174 177 55
73 155 90
19 43 39
109 197 66
66 88 39
123 168 50
55 111 16
52 100 74
68 80 13
144 172 57
55 199 46
15 24 77
116 139 91
110 132 42
9 104 92
40 123 12
3 163 50
16 189 32
48 54 50
16 88 55
165 196 63
46 158 55
158 164 2
60 186 11
39 182 27
51 187 52
96 136 84
36 126 70
90 108 69
92 147 11
13 21 2
154 180 1
5 96 75
164 170 69
68 143 56
133 182 29
28 116 42
19 87 69
4 188 66
9 53 90
40 96 98
97 179 89
25 123 25
187 196 67
110 195 86
8 139 62
6 112 15
67 87 82
87 184 99
31 70 59
156 192 92
77 153 63
18 138 45
100 165 78
39 189 76
43 121 85
66 103 63
171 180 49
33 199 19
104 185 92
36 182 87
149 152 25
120 186 81
87 113 12
35 180 94
12 34 53
11 132 89
0 63 97
44 110 60
101 172 97
47 147 29
140 184 67
142 160 35
89 185 23
28 63 32
82 131 88
108 173 77
37 58 50
60 170 94
39 87 1
133 192 95
16 60 76
20 125 78
27 182 1
76 175 40
7 84 16
117 123 37
63 174 16
43 194 47
67 191 97
14 75 36
83 123 19
169 189 96
74 150 69
92 165 32
15 45 33
73 163 90
144 198 45
63 148 20
50 62 82
101 139 17
137 170 40
42 99 40
48 136 79
80 129 87
2 152 77
80 86 23
64 163 65
41 181 46
87 165 89
176 194 60
57 174 16
63 188 96
96 111 95
122 127 21
104 117 49
78 138 7
147 193 52
38 87 5
163 191 20
80 161 43
155 179 47
89 165 97
3 72 8
50 123 4
126 186 64
33 78 14
157 171 8
24 69 97
20 199 31
22 147 82
85 180 28
25 27 8
23 153 52
66 73 47
110 115 33
27 75 29
2 168 58
95 140 84
2 21 33
134 162 93
16 30 18
51 121 70
142 190 83
14 108 37
43 100 66
60 190 82
35 46 58
160 197 77
33 113 56
17 63 49
68 133 41
116 144 14
42 55 48
96 178 20
105 126 47
101 181 22
62 157 41
37 172 92
7 153 36
89 154 68
128 135 14
0 16 72
180 186 88
123 192 10
5 93 18
18 183 78
17 126 20
21 68 16
24 95 33
17 170 20
113 141 86
30 171 44
72 107 81
171 181 21
94 160 67
1 145 7
29 160 31
11 177 76
48 131 39
111 176 57
77 128 82
28 194 20
109 143 46
6 184 30
28 171 18
129 131 13
39 89 84
41 76 3
75 102 5
22 29 81
42 68 74
39 40 91
109 139 99
20 155 23
164 192 92
40 170 95
61 92 42
118 189 74
128 138 60
22 196 65
52 134 39
87 183 24
117 156 37
81 143 89
52 166 55
83 109 26
6 147 70
116 199 7
25 165 62
82 174 43
47 173 46
37 49 30
2 59 44
34 196 51
121 188 28
111 172 68
57 159 94
34 60 87
19 127 1
128 196 63
18 85 29
47 86 2
32 185 88
74 137 87
74 189 95
177 186 77
