100 3712
9 7 45
78 85 18
72 7 21
92 53 46
22 89 69
70 38 9
20 50 86
83 17 22
34 24 45
97 95 100
45 19 65
36 65 74
5 73 89
77 52 81
78 68 50
65 23 36
48 45 83
39 4 87
50 56 85
20 68 76
73 57 24
27 74 84
1 50 57
54 25 39
31 30 99
51 22 96
6 49 2
38 47 54
37 90 47
26 98 100
17 45 68
96 77 80
15 3 78
60 2 81
18 56 57
66 32 1
40 87 38
26 12 33
53 59 12
65 80 53
61 88 65
6 60 16
58 5 94
99 39 26
49 78 33
7 41 27
26 43 20
96 89 90
55 62 78
98 0 73
24 7 42
2 29 36
59 56 20
99 88 67
33 38 73
80 42 66
61 97 6
58 14 35
26 70 95
89 10 77
64 9 2
56 30 42
37 88 100
40 56 28
86 5 62
46 33 66
0 57 78
95 61 37
65 37 68
98 95 59
50 39 50
61 49 50
67 26 88
13 33 58
81 61 25
34 87 54
98 57 32
15 90 95
5 52 56
23 52 58
58 21 51
41 24 85
65 54 13
63 54 14
35 23 98
72 13 26
61 20 28
8 55 28
40 75 18
50 57 76
8 67 2
80 91 57
86 36 26
65 79 42
38 13 51
51 77 21
43 80 13
48 62 18
24 23 84
19 21 21
10 21 63
42 76 12
80 93 17
28 20 20
68 78 19
89 72 1
44 31 38
91 42 95
20 19 65
66 7 83
66 60 95
77 25 31
86 44 2
93 52 57
29 56 27
83 3 90
35 85 50
69 58 45
10 38 8
67 60 63
15 11 44
87 70 21
83 30 80
18 25 64
9 85 89
58 97 23
63 71 80
22 10 13
56 36 76
29 43 93
50 37 75
23 10 74
60 59 88
78 92 1
57 89 50
35 70 43
26 70 85
43 41 62
44 16 30
18 92 90
47 72 71
4 11 6
3 20 30
88 16 54
91 92 73
98 19 54
5 70 59
37 30 85
89 24 87
79 75 2
58 26 84
73 82 56
36 26 90
92 18 5
87 10 11
34 33 37
24 90 7
90 77 61
95 59 66
0 72 53
68 78 32
82 84 23
94 93 96
72 86 1
30 8 56
14 63 99
12 78 87
3 30 52
88 87 55
73 68 13
38 4 36
96 56 1
27 12 89
14 45 50
90 50 85
58 46 70
90 61 94
52 27 35
98 31 5
66 28 11
32 29 51
15 77 87
83 5 5
18 11 78
65 49 46
29 63 20
11 68 46
14 49 56
29 21 23
89 70 67
97 88 18
42 51 94
4 65 75
78 96 69
63 37 72
74 51 13
66 0 34
78 21 75
35 2 6
51 41 30
47 95 72
31 20 6
39 4 44
39 45 82
98 91 28
70 80 84
27 34 5
54 83 86
34 36 97
57 90 5
84 9 64
62 64 6
7 48 24
79 67 52
1 35 7
52 99 37
39 81 40
5 60 5
86 38 39
7 16 71
13 15 97
14 57 37
69 54 6
85 62 19
90 89 26
85 19 57
24 5 39
28 75 39
49 24 19
68 66 48
80 60 72
52 91 69
83 43 93
80 18 75
76 14 20
5 97 8
33 24 95
39 95 96
21 87 84
13 23 73
88 98 55
61 71 54
29 91 100
32 4 92
32 38 5
51 34 4
14 56 50
29 6 29
42 25 54
75 62 65
61 21 53
21 14 99
49 58 16
20 46 27
40 44 11
26 90 30
34 60 22
58 36 16
7 44 30
99 94 76
95 90 21
31 33 43
34 29 34
89 57 2
84 10 42
68 46 47
50 94 23
85 54 28
37 85 24
57 30 89
88 15 61
49 88 16
84 48 46
79 85 54
52 85 7
18 9 36
83 21 60
96 84 66
33 84 15
96 14 7
82 97 86
40 20 44
69 99 4
78 17 72
52 88 17
24 76 89
60 34 96
47 29 94
78 54 76
75 92 42
88 82 64
40 33 99
50 10 42
75 2 5
15 52 2
81 39 56
82 83 44
89 29 38
98 57 2
31 71 24
38 72 35
82 59 95
24 42 32
63 9 62
36 29 80
82 72 34
69 66 91
9 35 45
1 50 17
45 33 8
51 3 6
98 62 53
26 71 7
90 38 91
1 8 20
33 75 23
83 10 27
46 93 27
18 61 59
13 14 99
14 89 73
53 52 40
61 22 7
83 74 48
19 42 14
75 87 84
65 18 2
94 8 89
68 98 47
33 62 89
14 78 63
19 12 28
93 74 9
88 0 8
90 37 67
53 67 61
71 86 76
9 49 69
12 77 48
27 46 39
57 87 60
60 49 57
66 53 25
18 49 62
89 0 73
4 8 51
30 72 33
33 40 42
81 61 93
21 58 29
63 39 66
10 61 83
30 34 6
6 49 24
46 52 88
53 79 7
37 49 68
18 20 40
91 64 30
8 78 80
3 2 68
29 92 40
93 72 62
31 35 55
4 94 95
53 58 69
11 34 95
76 25 9
22 92 30
63 59 53
56 72 89
41 1 25
46 14 97
11 16 77
41 99 39
9 64 62
89 72 69
81 8 95
66 77 67
72 94 60
18 94 47
89 10 14
95 53 77
48 16 55
22 12 6
79 33 96
6 10 73
51 28 89
85 60 46
23 45 64
20 35 77
57 86 77
79 3 73
17 39 87
19 82 77
1 96 59
61 20 73
70 52 100
2 45 38
13 39 2
9 11 91
79 93 3
21 59 86
36 70 43
56 42 38
70 23 36
63 76 83
68 97 78
79 43 2
42 72 87
27 7 65
31 58 52
5 61 42
42 24 10
67 4 86
52 38 19
50 93 43
27 90 99
28 66 32
94 73 64
66 77 44
50 2 41
16 29 46
44 43 57
73 35 12
4 72 26
75 94 91
60 9 11
32 80 44
99 24 81
57 80 11
70 50 31
96 54 24
67 8 61
57 64 66
23 43 31
2 40 80
48 36 46
92 71 84
97 84 75
11 97 20
90 82 100
94 88 85
30 12 94
69 0 5
77 70 83
14 16 55
46 4 38
20 48 29
83 66 47
19 10 34
42 10 89
39 21 44
1 46 71
72 16 95
10 99 41
23 90 84
2 7 24
88 1 56
29 8 36
48 83 99
34 41 86
41 13 69
98 16 30
10 95 70
9 52 78
2 71 45
17 8 54
34 16 29
96 73 14
52 75 36
50 16 38
94 58 34
15 38 83
93 54 39
1 20 54
98 74 7
58 43 74
32 91 66
93 4 38
19 11 7
93 56 85
28 98 82
94 51 31
10 96 7
64 68 100
28 15 84
4 43 97
0 39 42
93 23 60
81 35 43
25 89 9
79 48 70
42 64 73
90 26 38
27 60 67
91 21 71
49 62 77
9 18 62
41 85 71
37 53 10
36 83 8
72 83 18
48 97 10
40 66 89
93 82 78
39 3 45
21 35 69
12 14 88
96 90 80
41 25 56
49 82 28
99 36 45
47 68 100
92 48 54
89 4 23
46 71 82
96 4 13
17 23 46
4 18 44
94 1 7
64 99 64
66 5 50
43 16 4
82 70 39
88 68 100
86 28 34
58 59 31
27 11 2
78 95 47
3 11 96
30 57 91
89 50 31
47 58 27
91 49 3
83 9 33
1 60 1
32 57 64
11 81 43
58 33 14
93 55 74
73 56 38
78 55 95
46 87 3
56 28 84
64 78 18
6 46 55
75 56 67
52 42 77
63 60 82
56 5 100
41 20 76
1 42 68
63 32 20
52 86 40
48 80 55
9 16 86
25 98 48
11 77 14
31 55 27
89 91 40
22 74 82
50 42 58
60 25 43
49 66 38
6 5 59
55 50 83
31 78 10
48 29 95
64 1 36
80 69 63
81 39 3
68 12 99
67 50 2
9 58 88
37 73 58
0 18 94
11 89 24
7 93 89
61 51 98
3 18 90
15 95 32
93 56 52
16 54 55
45 13 62
52 46 61
18 11 5
89 75 73
11 72 56
92 50 90
50 92 36
28 59 94
2 54 80
94 72 57
97 61 71
62 44 63
23 35 92
92 45 11
8 16 75
41 74 29
95 38 32
26 46 18
57 9 88
7 69 81
29 41 13
35 50 95
65 18 70
63 86 89
84 74 84
21 66 60
50 53 49
3 53 88
74 29 43
42 66 85
75 2 50
72 92 69
48 14 64
19 48 18
1 73 46
79 57 14
47 82 87
52 97 3
17 53 41
62 17 86
54 85 58
59 99 95
58 95 100
30 64 97
38 68 82
97 27 28
15 18 26
83 99 37
46 55 82
25 5 75
9 72 13
74 36 59
29 9 74
98 33 39
44 52 76
89 38 23
59 2 18
26 64 48
9 14 8
50 56 67
14 10 95
56 48 29
27 54 88
60 5 96
3 49 67
44 88 34
13 77 61
54 89 5
16 22 98
44 78 69
4 67 2
25 56 18
3 64 52
56 44 31
8 68 75
26 94 48
1 53 49
98 64 40
46 16 67
81 7 23
78 56 35
94 15 6
90 70 37
32 18 16
51 6 74
71 5 24
90 20 36
34 90 34
66 35 30
91 76 85
62 88 100
98 6 71
28 13 94
32 24 95
45 75 40
24 25 14
37 44 39
57 35 71
67 25 33
2 11 85
40 44 36
19 91 55
31 63 91
3 94 88
13 65 100
44 15 26
85 68 95
38 65 67
67 49 18
20 36 87
41 77 1
31 52 81
43 28 57
21 2 6
10 97 27
35 96 29
11 65 19
38 58 27
31 80 97
44 19 32
74 29 10
82 84 15
98 85 76
41 75 76
64 76 15
44 22 43
39 88 22
1 61 2
11 36 77
48 85 91
14 10 85
56 7 18
22 46 21
99 67 88
67 33 14
74 93 30
84 29 21
51 83 47
87 48 7
14 18 25
77 5 63
57 71 7
75 70 7
91 31 32
67 25 46
87 79 80
7 89 40
53 23 25
31 45 19
22 44 96
40 85 50
80 69 20
15 16 69
50 5 96
27 38 75
4 34 80
34 3 20
52 14 93
29 27 95
92 58 46
38 59 85
14 94 56
68 79 82
6 11 32
33 32 78
72 84 9
96 69 53
38 23 19
96 20 48
67 28 93
51 6 64
41 64 80
72 9 15
69 22 74
64 10 83
82 83 69
62 71 1
63 60 16
17 18 27
5 87 58
71 69 35
23 86 15
9 24 24
7 5 18
37 53 78
46 93 16
38 95 43
42 46 92
13 5 39
70 74 1
8 65 37
92 31 70
91 74 87
3 54 5
8 84 50
67 24 64
36 18 32
80 26 35
12 85 36
44 51 55
61 1 95
49 72 51
32 22 17
38 59 62
44 9 58
42 83 95
96 16 55
61 78 49
21 72 60
24 6 75
15 48 34
9 43 15
32 43 76
1 78 45
60 5 40
99 72 8
32 28 33
5 32 99
72 31 16
69 88 32
11 37 32
22 7 83
48 4 93
93 31 78
37 65 29
40 73 30
21 44 83
14 22 49
58 93 97
88 65 98
19 55 99
12 80 78
80 21 77
94 47 83
8 33 61
54 74 91
42 51 40
75 6 98
83 56 32
72 57 46
35 20 6
29 21 5
62 35 69
22 84 15
24 42 11
84 58 46
61 91 1
62 53 86
94 74 41
46 30 67
1 71 19
60 51 20
42 57 92
98 16 65
28 35 56
93 14 2
22 31 8
43 65 63
95 0 60
74 17 87
91 47 87
24 29 77
28 34 97
98 46 87
34 13 59
98 99 99
49 94 24
90 34 36
52 21 63
42 11 61
47 32 56
97 32 40
9 46 38
34 46 92
0 71 24
77 37 98
19 60 47
84 86 6
95 76 91
44 65 92
97 21 67
22 85 100
67 91 80
46 16 24
51 97 70
38 11 12
24 49 27
28 74 25
54 49 47
78 98 74
10 56 91
83 5 85
91 69 3
23 19 72
10 6 90
37 52 80
75 23 56
74 0 48
36 87 13
76 5 38
48 76 71
33 56 2
12 73 29
81 42 95
25 44 14
58 14 59
89 43 49
97 14 5
30 14 43
88 66 89
75 34 70
12 95 53
62 35 23
0 6 20
91 81 98
52 77 93
36 38 13
52 98 36
6 7 42
4 74 96
25 23 76
47 87 4
4 92 1
50 62 58
37 83 45
96 57 59
82 20 73
55 76 14
64 13 32
35 68 9
36 63 42
44 93 60
31 88 82
39 96 99
48 89 18
28 88 58
62 15 86
78 14 93
44 67 7
64 58 39
69 40 44
57 91 22
86 43 90
3 9 63
79 39 5
94 16 62
93 47 25
80 54 77
98 61 62
94 88 87
5 38 38
11 0 89
98 10 96
7 42 1
36 7 2
68 80 4
14 81 43
40 56 65
76 43 19
2 16 75
80 40 35
78 94 94
96 41 28
82 83 26
98 88 51
20 11 85
24 90 54
35 22 55
21 86 60
1 60 13
90 53 16
79 22 79
27 87 45
3 17 44
91 70 37
21 55 72
78 49 64
28 69 21
55 6 47
35 58 93
67 0 72
44 40 2
5 98 65
2 15 7
36 28 38
30 16 79
3 64 97
6 19 6
91 42 96
91 14 34
48 65 60
91 6 30
16 18 29
89 81 7
21 46 1
17 81 17
23 50 26
54 28 76
83 1 18
12 5 5
72 20 80
15 92 33
64 97 21
44 91 89
42 98 73
43 0 26
33 58 42
61 18 76
33 57 77
83 49 94
44 47 19
14 72 92
70 64 7
6 13 47
44 53 62
4 81 66
64 23 71
13 67 70
45 87 60
25 1 19
1 49 96
11 12 17
74 45 22
19 88 89
33 70 52
38 34 88
51 77 35
73 82 57
75 61 27
24 97 47
54 79 19
55 67 12
63 24 41
61 65 49
62 14 52
3 12 63
85 81 79
9 83 21
48 85 15
10 45 25
40 25 67
11 53 90
68 15 13
18 47 61
12 14 67
12 26 41
36 23 58
16 91 75
50 65 35
41 89 56
75 56 33
85 78 46
66 41 95
32 81 14
94 76 80
82 65 83
83 75 65
1 30 96
95 67 79
55 89 71
68 41 43
0 26 95
3 14 1
51 15 37
78 29 81
51 75 88
34 20 33
55 84 78
78 64 38
6 21 5
27 75 38
53 45 94
71 78 44
64 97 11
43 94 60
22 51 36
16 74 36
18 59 48
46 83 12
50 33 96
52 19 73
47 57 83
79 64 42
23 45 23
64 12 52
32 38 29
58 14 16
10 79 36
35 77 73
93 2 83
17 23 38
65 98 60
50 15 47
64 27 31
96 9 83
78 20 89
73 86 81
50 70 99
83 94 91
95 8 6
85 32 28
63 87 51
13 5 84
29 59 64
90 26 7
41 21 19
70 18 2
18 3 8
80 72 47
65 82 57
99 35 50
71 23 85
18 32 71
36 38 91
65 31 11
45 31 10
16 85 22
32 25 67
11 98 51
10 66 74
79 98 12
23 58 82
84 26 46
13 54 98
45 95 31
8 11 83
30 75 73
30 94 86
56 79 42
82 95 65
4 50 82
54 39 57
83 23 8
67 35 10
34 79 36
97 96 8
66 65 33
72 54 81
40 93 53
51 77 2
36 53 75
25 26 15
72 66 55
98 83 43
0 78 95
21 8 62
51 75 78
45 70 59
42 87 2
9 77 94
80 91 74
89 97 75
88 20 28
27 48 38
64 42 29
41 95 67
90 59 17
79 33 9
81 45 75
92 37 22
79 44 18
76 67 40
42 74 68
55 25 18
1 27 22
87 58 28
28 2 68
43 0 6
85 77 48
63 11 10
65 23 20
21 13 32
0 11 46
77 24 52
95 57 2
8 66 32
2 8 69
95 43 67
17 34 6
44 92 6
17 99 23
90 62 63
46 37 7
9 40 40
74 64 100
2 64 85
7 52 21
10 41 35
17 35 87
15 7 32
43 8 67
62 18 2
97 14 73
98 96 74
78 96 73
64 35 3
17 83 20
30 46 63
81 71 46
71 67 1
23 17 71
57 4 50
6 95 43
30 42 29
20 74 80
43 13 38
57 76 75
91 20 6
80 86 93
40 28 57
2 83 76
2 43 3
89 93 59
5 23 85
92 61 68
47 48 86
36 95 62
91 18 82
5 76 97
76 20 63
51 94 45
27 88 65
60 77 36
9 99 66
34 92 81
5 18 92
12 74 39
70 83 98
21 31 35
66 82 48
78 64 18
58 78 88
83 77 90
39 54 26
84 54 75
33 47 83
43 10 10
20 95 31
35 85 21
98 36 73
95 75 4
78 77 73
22 92 54
26 57 1
1 38 21
7 1 37
85 56 64
24 61 59
32 63 2
82 29 86
63 93 75
47 84 16
93 47 34
27 5 44
91 81 35
32 92 65
44 86 65
6 80 12
54 1 33
43 20 32
96 64 84
20 79 64
47 63 78
85 50 62
89 48 6
29 58 48
69 0 52
72 48 89
98 33 8
99 68 27
40 47 25
50 54 76
58 30 61
91 87 50
35 55 12
77 11 80
4 7 64
58 20 96
15 32 51
79 34 93
42 46 58
11 81 64
53 70 80
15 92 65
91 89 96
3 50 1
30 95 31
60 9 35
51 82 61
72 71 77
27 23 69
0 57 16
18 51 6
15 54 75
7 16 29
78 5 66
36 88 13
38 80 2
19 82 78
29 5 50
53 76 16
92 97 17
31 76 22
66 59 55
50 11 6
26 41 11
29 77 75
41 17 91
17 86 56
70 47 22
94 64 17
78 97 5
77 53 54
20 96 66
82 38 40
81 28 51
88 29 62
68 15 45
47 12 94
99 30 13
47 90 50
51 83 3
69 6 81
88 10 85
83 39 89
56 67 24
26 79 15
16 82 95
65 25 9
90 19 45
21 7 54
43 86 31
11 97 21
38 3 61
66 37 44
94 48 13
52 57 11
70 43 29
54 22 46
90 43 30
16 55 77
23 14 90
36 67 52
56 44 13
35 50 31
41 0 15
5 93 9
76 73 77
78 93 48
14 9 53
53 78 38
35 23 13
91 83 70
33 25 31
21 68 5
49 43 88
65 17 46
12 66 37
41 44 94
80 86 37
62 45 84
77 43 22
49 12 100
48 43 63
52 54 14
55 10 80
60 38 52
51 71 42
66 43 65
81 51 47
43 60 99
9 5 3
61 91 88
46 19 59
53 33 8
56 26 85
83 33 28
51 84 97
61 66 31
63 32 31
11 74 50
5 90 60
23 77 43
52 88 11
89 57 58
47 25 18
66 28 57
49 31 91
85 22 46
98 42 60
53 97 65
68 87 55
39 13 54
56 63 88
25 80 41
18 45 37
3 37 29
