1000 374625
859 893 47
66 389 68
101 808 56
750 894 48
362 593 87
143 0 30
2 474 30
430 536 64
26 543 72
660 292 49
702 604 81
680 631 4
236 424 81
229 981 70
566 826 34
325 129 39
204 990 8
648 121 18
161 922 83
671 517 60
634 583 33
234 24 55
168 177 43
989 433 28
467 929 9
342 538 35
8 724 55
409 466 64
304 194 79
996 869 59
997 487 18
144 945 94
118 558 15
674 559 35
537 265 43
664 67 80
739 730 83
479 199 87
750 179 79
76 179 53
825 566 5
789 511 65
777 690 49
422 514 69
867 285 79
380 114 11
841 335 1
899 96 75
48 19 73
175 482 28
487 402 32
136 955 41
948 66 93
830 205 21
764 470 95
555 418 86
904 795 71
74 20 89
361 632 88
373 451 31
346 452 30
200 240 33
607 104 88
337 831 19
872 4 54
347 143 66
30 998 17
57 478 28
369 398 32
728 187 89
13 83 30
616 947 33
679 106 61
610 499 2
529 760 8
882 185 96
807 530 92
119 695 87
423 503 96
676 88 76
471 893 94
900 212 51
644 42 39
734 395 94
316 268 86
969 993 33
664 79 39
361 352 47
787 236 51
387 112 1
365 655 26
67 676 33
756 965 60
456 267 77
585 770 98
888 118 61
365 708 37
150 584 99
313 826 96
662 630 10
908 290 61
659 838 15
866 712 24
761 877 40
724 506 12
322 935 46
673 943 47
951 461 84
412 93 75
344 92 93
554 111 36
371 887 58
268 769 43
759 40 13
407 261 14
341 300 98
786 943 37
815 357 52
379 318 69
675 223 21
763 287 60
378 680 44
372 520 89
172 805 50
485 279 17
704 204 83
940 422 54
462 550 47
451 478 72
154 935 95
8 368 99
299 250 45
98 398 57
30 623 65
590 730 95
51 134 23
60 926 30
877 413 14
351 506 21
351 943 22
910 241 31
226 115 47
7 839 17
756 354 40
589 165 63
626 99 90
950 545 91
695 578 78
117 471 47
745 685 45
508 805 65
815 79 84
155 431 13
662 803 72
674 495 79
935 606 95
901 318 32
720 811 23
227 109 68
347 31 93
700 167 7
375 570 69
350 428 74
861 718 92
35 612 86
400 98 40
641 906 51
564 87 5
379 221 85
982 296 15
70 727 46
437 628 98
108 308 16
28 189 54
519 358 10
517 204 40
511 246 15
778 291 26
920 171 23
779 208 22
507 211 9
978 666 92
310 990 88
381 537 9
937 538 29
699 982 85
483 354 8
252 734 8
657 582 27
695 351 48
531 932 57
908 265 84
893 85 26
480 562 13
797 168 47
682 269 28
283 816 35
628 564 56
649 303 77
5 972 13
524 347 31
490 9 60
410 950 78
430 320 6
957 159 91
758 734 83
629 423 77
350 360 74
285 448 81
219 138 11
550 785 48
703 3 55
312 888 47
349 634 23
257 723 29
64 120 62
572 650 33
838 252 20
472 190 43
156 627 87
996 189 89
335 171 58
737 116 66
284 837 10
281 337 77
894 447 58
380 658 45
301 811 78
964 276 25
64 608 1
918 554 39
569 638 39
335 847 48
379 882 86
22 229 39
312 936 64
1 352 84
468 813 34
402 529 21
121 749 49
579 981 75
308 901 58
724 384 51
820 997 86
799 336 49
631 503 56
756 54 16
263 272 4
528 555 99
492 201 92
748 101 51
256 370 35
685 449 90
51 512 62
360 529 55
773 325 78
118 875 19
391 452 52
8 360 75
859 874 78
994 577 99
853 253 62
640 283 94
848 800 30
477 693 60
341 891 29
491 772 35
639 155 63
391 68 62
270 661 51
392 875 10
341 695 90
352 144 86
890 114 18
923 159 70
410 114 98
507 920 27
24 805 61
473 582 56
722 387 41
628 624 32
940 242 81
577 256 61
308 128 84
125 120 24
311 29 22
36 242 87
357 517 97
692 346 25
776 304 54
12 711 71
729 42 93
239 786 71
838 855 16
629 454 32
978 120 12
297 841 42
222 865 14
482 81 56
330 481 8
562 767 65
783 235 4
530 994 8
227 750 86
296 143 37
738 448 37
914 528 71
524 235 58
936 719 41
721 926 42
430 208 33
581 106 60
980 947 84
958 748 17
437 782 28
313 793 95
970 74 27
788 470 81
679 92 86
343 74 19
925 99 9
883 274 95
11 851 10
21 786 36
888 435 65
665 93 70
928 170 5
785 887 24
165 682 69
218 6 96
312 829 85
651 367 34
462 959 41
103 340 75
572 292 4
806 568 40
29 951 42
947 730 83
749 750 49
439 57 8
865 267 27
544 493 14
692 954 15
465 606 35
956 839 33
392 362 94
119 160 9
80 943 87
221 414 9
939 385 31
728 924 32
128 894 11
228 779 66
898 744 86
385 3 58
434 29 8
918 548 88
546 302 96
528 690 3
56 649 85
745 710 49
692 27 5
889 143 24
382 420 1
57 775 49
145 839 88
440 729 92
419 990 71
789 854 30
674 518 10
715 458 22
144 279 17
332 366 45
154 948 38
765 864 56
965 251 7
242 389 98
913 403 41
226 374 46
386 124 28
560 485 20
382 714 74
556 379 10
221 759 20
238 789 20
95 351 25
48 712 43
893 740 76
381 16 69
776 685 14
839 381 68
868 312 13
711 717 89
512 556 13
300 204 4
212 399 20
411 995 24
267 238 53
76 186 45
636 293 75
243 137 63
641 542 71
926 375 48
427 764 20
548 470 98
285 203 39
875 701 60
664 859 5
342 728 77
789 134 67
811 351 94
357 263 17
367 198 43
606 852 84
483 178 79
589 197 32
498 168 13
375 607 32
70 30 14
70 467 15
686 592 17
532 705 26
347 505 57
506 805 65
582 237 58
325 990 77
762 946 56
617 751 80
980 17 14
495 487 34
696 935 53
740 609 55
585 403 88
71 397 40
383 754 45
272 222 80
481 647 48
987 136 15
795 827 84
840 747 24
636 66 45
18 773 85
577 943 23
534 324 14
141 241 79
948 686 69
193 253 66
29 397 74
560 465 37
118 412 84
875 474 30
403 868 40
996 803 87
316 246 87
477 13 90
183 830 9
184 450 41
302 981 36
159 864 65
574 679 12
394 754 96
302 59 20
897 994 88
353 626 33
940 2 33
380 591 59
410 523 92
364 17 24
107 770 43
130 984 58
566 45 63
888 692 93
17 849 28
903 245 26
892 44 42
827 702 23
566 591 7
752 169 66
773 345 88
263 888 75
764 28 21
234 412 7
943 465 24
313 558 41
878 453 6
102 713 22
646 596 62
800 295 2
60 175 30
462 557 39
277 421 66
652 496 82
615 726 76
33 910 24
771 22 57
460 512 12
78 363 88
5 339 100
677 294 99
773 391 32
744 296 20
880 453 63
931 583 75
133 56 90
857 979 67
133 493 91
447 888 89
22 698 9
324 214 84
899 974 39
219 814 28
108 945 54
709 367 44
862 22 52
98 914 84
593 954 55
217 205 64
109 634 17
671 103 17
448 198 23
852 787 46
631 42 92
504 54 77
143 317 61
601 423 5
994 805 7
594 709 87
14 173 3
961 47 56
445 406 28
613 374 67
387 695 71
287 484 31
983 76 32
59 959 57
266 170 75
181 139 93
154 437 86
711 132 30
272 545 35
213 462 58
363 592 14
229 72 24
834 748 30
162 6 61
449 704 13
447 987 44
345 52 60
167 326 61
308 160 53
553 451 95
512 509 10
460 142 24
517 532 16
614 951 61
898 332 89
486 68 72
864 707 17
809 818 76
914 565 34
789 826 23
813 299 34
37 925 47
231 292 4
468 96 19
321 208 58
726 56 77
621 447 83
248 659 10
760 591 17
534 260 58
541 792 33
362 922 77
885 738 8
28 753 98
26 276 31
815 310 76
403 804 84
653 608 54
793 472 45
48 3 52
349 474 60
603 991 99
222 616 91
185 594 38
489 905 98
854 325 2
533 834 74
240 475 61
708 897 87
505 730 26
39 324 36
445 574 96
422 848 53
883 417 80
109 855 96
144 837 83
838 710 42
791 885 82
478 323 5
653 386 18
694 326 30
261 644 16
633 961 12
651 174 43
319 951 34
616 438 79
637 612 28
3 373 45
996 430 69
616 547 22
670 411 24
518 376 48
376 141 52
39 669 47
474 908 57
98 259 91
647 817 100
386 269 83
837 870 47
120 350 36
965 478 94
469 204 67
269 950 89
666 458 50
52 646 48
177 981 90
92 487 50
454 702 72
333 235 81
227 651 56
106 621 66
852 670 79
795 908 20
803 368 52
382 70 53
787 570 35
306 609 39
483 932 84
997 96 45
782 926 25
209 593 50
365 634 11
811 422 42
595 281 83
175 255 79
737 951 7
772 631 39
957 308 54
181 457 54
55 486 60
268 753 22
289 137 44
892 699 92
134 366 5
422 558 24
692 266 21
502 841 7
536 686 45
919 476 67
538 975 61
611 538 18
548 449 56
189 167 66
479 564 26
37 567 18
800 839 36
3 329 72
696 187 83
153 547 54
309 823 86
321 830 80
312 158 14
828 400 64
660 567 71
154 236 17
438 240 24
427 711 66
553 496 82
113 349 16
262 157 69
157 320 12
378 572 33
988 974 81
177 423 81
217 561 47
961 649 95
233 923 1
898 73 15
125 788 17
103 668 51
505 425 8
197 675 10
905 846 52
452 939 17
101 957 73
142 871 28
733 191 44
340 472 33
644 240 30
288 23 45
505 478 19
182 738 87
569 311 22
724 441 24
483 584 43
621 458 55
722 99 3
187 433 35
585 976 7
691 854 69
924 103 12
190 901 20
54 227 60
371 793 49
694 262 74
434 301 52
451 331 52
533 874 67
358 978 2
810 812 84
437 957 88
862 339 56
566 376 99
574 488 94
181 106 92
463 391 57
100 540 83
604 336 65
212 326 83
210 997 22
511 408 50
889 169 42
538 622 26
603 698 40
179 666 51
318 287 31
662 852 21
477 549 100
329 955 37
773 152 97
781 927 83
294 782 72
670 509 22
117 377 38
713 301 49
658 987 73
868 343 25
670 16 89
777 675 42
979 382 57
577 960 3
467 445 59
501 645 96
251 739 28
736 870 30
939 131 8
322 150 88
967 47 5
784 823 27
114 503 8
550 677 37
191 395 47
447 732 7
858 782 1
918 832 91
520 427 83
819 257 3
19 474 34
466 97 59
347 287 89
733 251 20
860 931 10
751 553 15
634 500 26
128 794 24
320 887 37
865 816 82
175 295 72
735 837 30
363 194 49
107 729 18
561 855 34
992 28 79
430 994 7
213 443 89
250 277 91
949 830 10
590 648 45
932 436 86
450 869 13
924 759 19
496 395 30
907 888 49
356 613 71
239 123 81
879 784 1
20 158 3
660 991 54
985 935 73
357 827 61
496 199 91
485 165 55
785 176 17
455 13 23
86 956 12
428 970 43
323 343 59
779 321 90
43 642 31
42 108 93
280 358 20
427 176 94
413 805 57
297 332 88
64 434 63
798 829 8
458 208 34
800 490 45
429 654 12
489 913 40
209 181 53
746 459 88
419 38 2
729 864 16
453 535 3
940 622 9
162 733 16
313 886 17
383 985 37
310 961 49
453 776 65
846 178 16
838 66 21
354 145 45
641 983 34
682 486 45
262 897 42
707 143 25
960 876 11
539 618 24
175 710 17
938 330 72
987 420 18
395 364 58
974 655 58
179 957 64
417 555 28
580 174 46
898 675 54
575 747 71
303 562 7
589 826 46
731 269 42
933 331 56
658 682 55
227 449 30
389 117 77
158 100 88
121 78 35
365 183 35
781 675 76
140 641 1
383 212 63
527 76 2
684 58 19
355 892 97
887 137 54
206 623 13
93 676 34
436 408 19
722 264 41
133 379 72
948 14 41
157 287 11
56 684 2
617 371 52
903 966 30
703 920 52
438 501 96
682 259 15
92 548 3
438 313 45
558 625 81
995 493 34
968 494 33
458 811 30
895 470 45
833 791 12
948 67 52
624 302 2
302 171 74
413 184 49
598 76 26
754 578 48
774 382 50
506 828 23
85 530 24
683 923 5
31 608 17
253 607 6
396 422 22
434 896 24
443 191 50
377 699 37
398 83 59
267 410 83
511 605 3
265 370 17
411 979 3
726 34 78
38 237 12
491 120 17
716 41 47
712 372 38
189 199 35
721 687 32
98 660 61
986 756 19
204 324 15
391 831 23
396 417 28
563 368 46
446 712 46
127 978 99
883 371 61
240 837 52
613 663 64
138 660 93
917 243 10
623 791 95
493 211 21
380 264 42
861 251 95
77 100 49
285 428 80
180 30 13
190 346 95
524 595 3
680 474 46
7 420 37
698 747 57
39 5 43
336 370 41
433 927 20
136 424 88
455 58 10
613 91 23
695 159 98
3 573 82
289 543 8
83 774 76
650 184 80
334 595 67
285 44 90
56 314 44
899 490 62
74 361 65
455 111 21
114 533 6
594 172 99
276 201 53
442 572 51
280 782 3
508 2 95
317 616 5
341 89 16
941 556 38
861 734 40
92 716 71
9 376 1
933 415 22
773 665 40
858 942 45
198 107 45
483 565 74
346 708 83
423 902 77
905 878 21
87 447 9
738 530 14
755 560 14
949 155 34
581 376 88
46 848 54
743 850 14
780 784 41
915 487 62
209 168 35
936 960 48
705 506 58
617 701 74
219 733 67
406 448 75
505 372 54
358 225 38
572 74 93
729 358 65
531 569 9
445 521 6
388 915 96
268 765 8
793 761 42
801 873 37
555 638 51
9 175 68
601 827 59
790 173 83
933 214 89
925 748 33
351 398 37
987 515 92
520 503 25
476 733 79
451 363 21
423 948 21
951 182 2
909 357 88
528 419 81
119 814 27
524 225 45
675 23 47
20 371 58
317 736 56
617 749 91
574 332 12
610 472 90
607 756 60
329 499 67
42 324 69
132 979 79
262 116 44
450 640 73
859 494 77
589 349 79
89 506 68
669 377 88
313 158 30
326 519 21
66 425 26
128 104 59
805 135 69
348 736 48
982 485 25
147 585 23
822 276 85
858 927 56
357 765 69
673 436 84
192 748 98
492 410 85
56 48 5
209 153 46
762 990 11
651 895 47
798 419 84
953 188 50
28 431 75
757 882 52
308 480 5
811 658 28
635 61 77
261 655 45
288 35 31
349 94 32
217 486 37
944 189 86
463 357 99
590 62 29
470 235 38
507 69 40
918 101 74
849 480 60
869 258 5
324 490 63
664 400 32
159 966 25
520 729 98
624 938 26
624 501 25
343 947 43
217 539 48
562 684 58
967 969 78
646 295 6
323 764 12
319 658 2
815 36 70
670 364 48
534 87 77
814 859 76
309 900 42
151 931 25
720 333 81
222 342 85
636 317 47
906 783 69
393 177 87
929 51 8
659 343 11
20 786 3
29 81 29
281 963 88
309 328 1
284 533 87
887 109 47
865 459 67
948 611 86
396 754 15
990 606 58
637 147 47
286 303 67
971 883 73
732 91 98
618 835 6
592 935 45
412 30 78
15 869 19
654 230 58
699 939 71
480 577 4
970 39 37
0 633 29
475 795 30
669 82 58
520 444 63
324 504 95
502 113 47
485 841 72
144 826 56
579 103 38
295 762 22
477 665 35
329 199 43
256 612 56
118 383 45
747 943 6
714 622 56
649 313 74
695 462 70
87 924 3
787 185 13
886 135 49
775 663 64
376 813 82
656 268 54
463 417 75
380 861 87
400 665 89
340 565 91
60 479 43
625 398 68
355 253 70
501 377 41
800 896 9
979 273 32
288 307 48
723 21 31
674 430 9
818 617 45
179 226 47
777 184 100
310 821 69
910 907 35
180 977 63
767 191 69
539 666 95
331 939 86
800 891 15
250 14 30
518 5 58
389 260 62
810 500 56
677 212 49
570 425 25
465 887 35
481 685 52
605 316 98
877 499 89
625 118 27
463 675 60
93 186 49
398 11 79
773 36 8
919 248 5
609 998 73
499 248 58
833 547 83
143 590 10
298 97 33
648 6 24
371 855 16
268 737 1
666 53 45
560 959 65
395 765 28
406 611 13
798 22 76
400 351 33
924 268 77
651 172 54
671 373 45
708 999 47
860 732 68
600 201 72
461 392 41
917 470 97
381 273 79
517 645 84
624 546 12
708 941 42
857 619 49
757 596 60
460 989 87
201 293 85
853 772 94
687 439 35
963 145 69
668 67 14
830 474 17
818 385 21
901 725 91
583 659 11
480 902 32
298 145 50
438 849 55
353 381 72
571 75 9
7 560 98
175 963 65
542 335 9
63 226 28
692 812 46
178 371 70
576 774 5
327 484 5
793 397 62
69 102 18
760 866 39
795 848 26
723 677 38
812 255 47
822 190 73
331 294 51
573 335 1
229 554 93
361 104 83
74 801 14
90 599 31
139 877 28
235 428 10
416 757 40
991 854 4
563 716 5
39 244 59
295 669 45
716 442 17
868 612 39
585 851 43
771 323 40
683 121 67
592 16 83
704 732 17
592 888 12
191 749 14
369 983 18
665 16 41
250 339 58
715 748 60
925 104 12
310 900 41
829 442 7
947 57 23
274 3 14
763 998 51
625 769 40
631 290 64
924 328 53
896 224 5
404 279 60
787 471 62
430 664 66
7 328 74
36 614 18
227 38 47
273 1 65
946 490 2
785 71 36
705 69 84
717 948 7
70 221 97
463 812 37
461 126 32
116 974 42
922 524 58
991 706 82
855 684 85
147 950 44
841 825 76
436 352 5
265 782 95
623 941 15
848 401 60
869 140 81
843 974 85
210 843 67
503 788 39
817 531 74
518 646 76
873 634 5
425 463 87
821 182 90
282 23 19
185 526 20
309 157 66
425 898 15
748 728 76
791 822 58
164 649 65
943 367 28
163 412 91
486 316 44
958 489 81
554 261 94
792 511 21
281 496 10
611 26 34
472 15 73
784 995 57
544 268 63
553 750 5
989 609 47
537 499 67
401 222 96
854 768 92
325 544 47
902 284 88
541 547 72
549 262 78
55 377 92
141 860 23
818 268 54
456 514 17
312 817 26
413 857 36
764 601 21
91 944 1
86 645 97
354 448 74
119 722 64
962 461 81
372 96 33
970 356 41
223 881 84
208 703 99
28 429 29
612 9 70
353 373 48
491 684 61
730 117 19
688 501 43
10 98 13
556 893 48
107 517 58
289 23 82
677 409 2
462 179 2
515 208 10
170 847 82
697 472 59
68 347 26
626 112 35
978 225 83
416 698 78
134 684 50
966 812 77
533 70 83
562 981 79
406 180 20
570 42 49
761 896 99
7 709 34
898 589 99
783 690 80
628 995 6
116 157 95
651 854 22
231 954 100
188 672 67
268 738 15
812 295 40
963 448 41
108 562 23
392 123 5
220 973 75
59 414 72
34 836 14
604 20 20
739 783 21
835 959 55
884 614 73
14 603 75
909 142 44
735 255 82
532 152 17
282 348 47
882 815 69
587 825 40
753 941 64
810 245 19
873 466 100
74 756 84
568 204 69
357 825 72
727 689 31
198 775 38
286 651 26
672 750 3
689 780 3
527 144 83
217 551 34
677 198 74
299 431 58
438 278 28
581 93 44
77 541 12
782 843 18
690 932 24
402 822 7
50 404 77
952 38 20
212 543 100
581 35 39
582 116 56
175 114 67
465 627 4
403 998 88
214 14 13
721 360 15
375 539 41
717 990 73
784 690 39
157 517 46
478 792 56
624 44 98
706 235 41
851 689 72
986 829 94
627 823 2
268 230 93
597 154 40
807 636 41
379 895 31
53 541 83
608 170 83
763 866 95
610 22 98
406 401 99
893 3 60
96 145 59
87 453 44
540 903 96
549 196 49
543 770 59
564 946 81
149 946 1
40 568 6
459 712 35
811 300 56
300 606 69
928 552 87
167 230 36
719 427 1
50 177 47
204 501 39
476 61 51
235 506 25
590 682 5
103 18 4
968 828 17
760 444 54
971 861 74
300 222 79
56 578 64
31 645 7
14 962 88
261 944 42
796 552 5
598 789 6
211 591 19
66 622 33
122 117 51
105 845 76
664 143 85
827 197 31
865 403 53
94 835 24
668 883 65
893 457 14
850 389 89
566 383 9
920 885 98
297 692 33
603 654 12
869 491 70
70 244 28
804 579 77
663 179 75
518 944 54
13 550 92
44 426 69
270 669 2
89 510 30
666 24 81
585 159 5
943 230 78
408 405 80
107 231 66
938 398 17
842 44 37
385 873 79
317 409 39
895 765 20
398 709 43
814 764 83
267 58 89
787 542 10
491 449 7
44 588 23
111 913 41
845 711 64
815 755 1
28 297 73
689 45 51
464 691 68
811 285 67
639 754 81
125 528 67
286 592 64
708 907 84
692 754 98
576 933 92
492 221 2
808 247 16
645 5 19
856 388 64
496 626 79
930 848 68
530 726 91
634 101 29
307 29 97
33 750 43
532 822 56
570 403 26
740 922 24
829 606 95
161 493 90
967 210 54
802 774 42
875 299 60
911 34 52
196 719 66
511 373 60
773 501 97
255 744 38
835 615 58
878 312 51
102 275 73
380 416 89
735 404 18
258 152 43
296 3 66
808 99 94
796 882 27
415 507 19
737 799 50
804 501 89
836 312 85
962 532 29
400 271 29
85 455 41
655 497 97
403 741 87
472 134 38
927 929 38
931 201 58
435 364 32
603 984 34
478 156 59
151 657 19
989 153 77
536 860 66
19 685 100
708 834 90
165 897 97
702 921 12
776 154 88
760 494 35
850 31 60
178 349 71
727 115 80
871 642 10
916 588 7
997 557 72
610 171 34
379 988 35
293 503 31
16 263 59
773 325 5
793 129 7
636 931 72
968 192 20
343 59 93
815 346 34
851 398 86
568 229 73
547 628 16
361 82 84
312 902 6
944 224 3
94 146 16
5 268 79
904 436 12
240 866 18
545 254 47
508 799 41
61 938 57
3 602 48
445 284 69
678 317 94
766 34 52
374 547 24
777 676 1
9 540 7
582 250 3
171 324 31
738 397 26
893 656 37
31 757 34
310 197 58
847 12 35
367 68 60
616 988 66
244 345 85
119 140 89
881 888 32
772 510 37
951 679 60
628 751 77
101 472 64
167 965 15
462 418 18
732 126 15
661 391 43
857 273 6
741 155 36
894 342 79
248 810 25
427 979 48
161 188 72
158 17 81
134 356 19
394 221 97
328 348 28
800 776 39
919 29 80
995 306 78
999 312 63
163 337 81
78 248 94
623 914 22
808 287 9
432 290 6
615 961 57
538 142 11
859 854 22
190 34 94
517 265 56
403 738 57
432 234 74
577 429 50
42 302 97
873 657 99
948 609 97
613 423 97
469 177 19
273 237 51
460 363 3
103 931 39
638 894 1
632 660 78
711 22 30
588 106 50
875 281 48
110 671 44
508 639 51
632 472 27
225 690 4
976 83 99
441 693 29
253 468 67
547 407 100
16 151 86
305 615 100
818 596 30
551 848 13
167 457 93
971 548 32
164 400 6
195 74 53
331 918 71
842 745 31
865 773 68
751 454 69
99 791 44
497 107 88
82 324 43
894 704 13
882 612 90
749 761 84
691 166 20
418 32 58
469 901 26
379 108 82
279 85 93
516 837 2
262 490 21
0 894 19
572 653 44
991 39 48
773 478 84
109 342 80
703 226 25
580 747 46
348 50 45
633 71 73
79 982 48
617 681 73
912 134 76
803 628 10
829 390 37
911 631 97
888 415 9
618 270 11
56 610 33
345 637 46
501 476 77
125 164 87
647 500 23
996 354 54
523 108 64
524 748 64
896 143 14
401 999 32
270 213 32
434 827 49
499 765 99
454 631 51
203 672 96
727 998 11
332 488 96
980 835 38
337 649 66
235 149 10
716 894 88
276 224 68
729 333 63
868 222 23
79 702 7
756 110 38
612 52 11
157 478 94
538 851 29
989 618 3
483 912 1
808 233 41
547 880 50
687 471 31
69 653 44
221 823 66
570 715 36
838 81 12
714 982 1
83 268 70
269 106 94
990 251 34
444 320 40
859 795 60
585 644 77
573 176 52
578 385 36
291 647 39
897 506 76
184 259 23
869 402 28
142 643 47
598 697 43
626 637 100
599 315 2
244 139 22
734 317 90
649 472 86
233 552 92
310 746 86
104 53 35
438 164 9
280 867 64
493 344 99
441 9 15
707 307 58
397 902 60
992 366 25
648 262 20
475 488 23
838 638 64
915 143 10
572 244 77
507 370 23
320 162 82
490 907 70
471 750 11
613 956 23
996 684 76
180 513 96
89 739 51
803 953 38
82 19 25
152 870 33
148 241 69
643 141 3
71 77 96
266 696 99
395 253 44
437 645 5
937 692 49
265 870 23
598 274 74
357 725 85
123 934 94
894 937 51
378 899 34
904 369 26
408 330 70
9 748 68
41 770 75
753 515 92
849 204 8
437 698 16
465 365 63
503 383 34
700 825 68
825 238 64
844 883 95
182 278 82
970 345 14
832 116 3
568 592 21
520 583 92
516 389 56
858 800 76
738 576 96
187 598 82
458 53 47
264 267 49
26 807 49
629 577 97
612 319 34
494 686 25
274 836 45
587 336 69
562 758 11
137 354 2
385 170 96
86 820 21
143 121 49
837 351 80
295 954 62
184 422 97
846 81 34
252 173 59
251 559 64
979 528 71
441 177 83
655 461 66
193 824 77
189 718 67
698 916 84
207 765 88
190 110 36
56 242 9
250 595 54
841 975 50
736 306 76
550 606 16
329 553 37
16 123 79
800 762 64
7 881 64
577 65 70
840 166 65
350 287 64
434 295 1
148 163 81
736 410 25
376 426 14
981 182 77
575 399 39
599 932 30
560 319 6
351 355 23
533 20 77
241 339 3
842 823 46
997 953 48
318 768 68
584 370 55
357 756 40
937 230 71
778 529 12
832 393 14
323 953 22
736 79 46
460 945 59
35 80 19
993 534 52
640 650 6
172 615 73
818 145 54
267 830 31
867 860 52
670 548 64
482 373 10
166 426 97
315 372 84
475 830 4
198 616 89
992 949 38
876 831 68
102 511 59
289 663 68
169 836 77
209 110 32
109 87 43
606 442 87
294 983 68
165 841 83
461 934 86
691 94 40
571 267 49
600 555 66
298 67 37
661 922 59
776 861 90
540 892 69
464 316 34
415 499 22
220 614 14
515 464 6
545 995 34
930 364 91
229 206 34
348 357 61
882 514 13
572 9 23
143 62 87
844 6 36
793 698 45
435 653 29
661 403 29
503 232 82
628 517 7
225 224 39
105 834 49
635 281 42
394 726 16
680 802 4
339 164 9
92 940 80
867 954 13
725 748 1
510 624 63
338 412 80
112 815 86
751 807 22
119 693 25
143 166 36
104 78 39
575 671 56
195 313 69
402 624 79
447 981 20
36 811 52
902 62 4
340 182 60
235 347 76
401 297 6
204 342 90
388 135 57
810 13 76
697 501 25
703 711 97
374 573 42
488 100 41
140 427 52
54 512 22
913 446 45
201 304 39
321 827 86
779 522 86
466 397 10
763 239 54
941 659 36
14 912 82
274 166 63
870 924 64
863 204 38
787 91 61
111 955 25
255 576 51
202 565 3
723 555 52
464 296 51
961 214 94
185 42 70
595 266 21
615 693 2
99 750 19
152 511 47
79 890 85
94 46 29
205 713 40
708 454 62
551 41 81
381 520 94
826 999 12
980 886 3
289 609 100
192 294 44
385 961 7
521 681 49
753 45 90
386 840 94
592 527 37
659 852 55
901 456 4
666 107 15
187 621 13
758 177 39
480 357 47
489 187 26
295 926 55
194 363 91
746 655 90
288 126 100
581 694 51
920 258 57
700 845 78
11 159 62
717 913 17
850 141 44
324 531 15
766 965 24
911 206 82
972 514 33
669 975 92
772 468 55
533 111 8
431 673 5
275 492 7
721 635 37
938 693 22
693 563 83
99 467 57
266 815 64
2 970 58
861 716 30
761 693 41
807 177 68
699 876 74
141 96 32
286 291 8
552 589 51
708 468 94
781 927 10
774 233 41
558 92 82
314 448 67
262 871 8
684 749 27
491 898 48
889 678 4
485 450 17
595 434 89
51 689 13
325 509 57
119 634 63
6 250 83
335 637 88
588 448 58
758 729 97
364 905 39
410 431 56
812 543 12
592 70 53
204 37 72
724 720 35
461 18 48
507 959 44
533 721 71
524 149 30
171 448 44
73 579 25
905 683 68
368 702 27
827 414 48
559 375 6
88 566 71
123 548 58
631 148 95
464 235 16
162 88 44
764 633 71
395 161 81
637 202 31
457 900 94
582 748 18
331 304 48
488 386 90
550 15 6
443 549 6
963 985 92
591 739 100
700 492 43
861 259 46
960 806 4
343 388 83
395 837 71
627 37 91
507 324 4
131 764 2
496 551 96
103 604 22
632 770 62
527 61 76
944 227 8
825 880 96
254 264 90
492 61 96
606 460 24
111 995 18
94 91 16
253 300 80
151 862 77
38 611 70
351 548 95
742 453 30
50 75 14
583 784 65
560 891 74
749 492 72
121 358 3
151 41 86
649 904 11
260 231 30
806 363 74
875 842 62
349 312 90
796 995 95
745 240 31
758 164 21
234 109 43
517 874 87
281 508 77
690 460 33
909 995 85
239 842 14
61 253 11
810 364 65
364 740 55
215 876 70
394 608 92
786 430 23
659 508 58
61 494 73
963 128 16
606 858 46
216 565 33
528 48 36
857 843 58
648 442 74
144 943 86
241 252 34
117 856 59
802 414 24
822 178 14
230 122 54
628 691 83
802 356 19
819 386 19
613 76 97
599 215 15
640 512 99
95 281 99
707 212 65
192 512 93
855 59 42
903 94 28
771 260 43
426 600 78
805 498 19
841 89 10
189 834 2
352 16 19
783 686 45
109 710 49
554 481 59
231 950 65
569 770 60
55 981 47
651 87 1
463 884 80
271 166 15
897 621 54
260 781 15
915 668 75
692 763 81
543 25 94
978 129 58
745 355 88
960 752 36
454 511 81
229 450 44
398 329 42
955 782 11
876 61 42
820 941 56
295 514 58
722 553 47
38 642 25
694 912 57
927 482 24
907 744 91
188 467 99
677 141 28
906 605 69
768 813 59
926 846 72
217 168 3
757 805 80
936 156 46
601 762 46
357 681 30
777 217 28
620 702 33
667 826 60
556 731 96
171 599 53
77 399 43
520 976 38
467 67 4
204 586 100
823 856 36
178 636 22
974 251 12
361 159 67
367 778 10
961 5 1
392 427 72
148 783 57
545 519 81
226 830 81
397 350 83
142 576 88
921 159 5
88 710 13
465 480 41
453 659 25
856 788 2
893 354 24
470 988 92
323 841 76
562 711 35
383 404 78
632 185 3
329 779 35
86 10 59
669 715 61
517 243 84
544 113 76
531 134 8
224 52 56
342 856 61
23 934 63
837 734 38
687 853 32
314 193 30
71 450 59
351 260 30
987 377 85
919 350 46
523 99 8
741 579 100
698 920 46
493 2 93
184 291 19
760 56 29
28 274 42
578 91 47
71 503 70
241 188 78
679 516 77
638 488 39
692 352 41
698 348 5
261 686 63
147 99 84
937 514 74
21 884 42
196 947 55
642 735 86
942 834 74
322 78 35
244 765 6
883 701 10
299 945 96
838 914 43
724 595 44
102 800 56
232 562 73
650 898 19
666 259 35
966 795 24
